117 -4.941995e-001 4.965197e-001 -1.922986e+001 6.330120e+000
118 -5.610310e-001 4.780087e-001 -1.995232e+001 7.350772e+000
119 -6.030465e-001 4.607082e-001 -2.029329e+001 8.226296e+000
120 -6.322506e-001 4.373550e-001 -2.027027e+001 9.004212e+000
121 -6.472309e-001 3.899929e-001 -1.956824e+001 9.770770e+000
122 -6.667507e-001 3.509533e-001 -1.898018e+001 1.041717e+001
123 -6.970645e-001 3.135277e-001 -1.841589e+001 1.113795e+001
124 -7.512862e-001 3.048522e-001 -1.833397e+001 1.235975e+001
125 -8.116110e-001 2.819026e-001 -1.772108e+001 1.368813e+001
126 -8.536266e-001 2.250580e-001 -1.615750e+001 1.433165e+001
127 -8.839403e-001 1.764854e-001 -1.478699e+001 1.453787e+001
128 -9.012408e-001 1.245839e-001 -1.355973e+001 1.419791e+001
129 -9.085544e-001 8.362756e-002 -1.274605e+001 1.376088e+001
130 -8.961969e-001 4.902653e-002 -1.239612e+001 1.309855e+001
131 -8.816705e-001 1.856148e-002 -1.220060e+001 1.245953e+001
132 -8.457077e-001 -9.280742e-003 -1.233038e+001 1.165166e+001
133 -7.928982e-001 -3.228084e-003 -1.299749e+001 1.113546e+001
134 -7.603652e-001 2.279835e-002 -1.362952e+001 1.102302e+001
135 -7.227378e-001 5.568445e-002 -1.432795e+001 1.086097e+001
136 -6.473318e-001 1.044084e-001 -1.528911e+001 1.025378e+001
137 -5.941954e-001 4.039581e-002 -1.488952e+001 9.508761e+000
138 -6.039320e-001 -1.802372e-002 -1.438763e+001 9.288801e+000
139 -6.160093e-001 -6.612529e-002 -1.398147e+001 9.052806e+000
140 -6.554524e-001 -1.647332e-001 -1.311589e+001 8.444213e+000
141 -6.276102e-001 -2.621810e-001 -1.304091e+001 7.333838e+000
142 -5.355089e-001 -3.208918e-001 -1.389247e+001 6.562395e+000
143 -4.638354e-001 -3.060627e-001 -1.460588e+001 6.695117e+000
144 -4.025522e-001 -2.784223e-001 -1.513277e+001 7.036392e+000
145 -3.503480e-001 -1.960557e-001 -1.534723e+001 7.698513e+000
146 -3.468677e-001 -8.468677e-002 -1.522626e+001 8.172944e+000
147 -3.205038e-001 1.724227e-002 -1.526076e+001 8.298690e+000
148 -2.584953e-001 4.824655e-002 -1.518472e+001 8.270621e+000
149 -1.961061e-001 5.649148e-002 -1.500066e+001 8.337054e+000
150 -1.219611e-001 7.061434e-003 -1.492741e+001 8.754617e+000
151 -6.844548e-002 -2.784223e-002 -1.494313e+001 9.187403e+000
152 -3.247678e-003 -4.951474e-002 -1.485120e+001 9.785432e+000
153 2.823765e-002 -8.769022e-003 -1.430612e+001 9.837079e+000
154 5.245713e-002 2.257384e-002 -1.387917e+001 9.823557e+000
155 7.192575e-002 5.336427e-002 -1.347419e+001 9.743491e+000
156 8.061337e-002 9.456356e-002 -1.308304e+001 9.430814e+000
157 5.810931e-002 1.220685e-001 -1.311744e+001 9.012379e+000
158 2.885404e-002 1.578250e-001 -1.318791e+001 8.519899e+000
159 -7.696016e-003 2.038066e-001 -1.334487e+001 7.946724e+000
160 -4.745000e-002 2.575914e-001 -1.358649e+001 7.292557e+000
161 -7.656613e-002 3.190255e-001 -1.378117e+001 6.647065e+000
162 -8.688485e-002 3.949782e-001 -1.385076e+001 5.821991e+000
163 -1.257785e-001 4.320197e-001 -1.432404e+001 5.385375e+000
164 -1.556967e-001 4.605132e-001 -1.468850e+001 5.089852e+000
165 -1.879350e-001 4.779582e-001 -1.512608e+001 4.913535e+000
166 -3.723898e-001 5.214617e-001 -1.769806e+001 5.028608e+000
167 -4.408353e-001 5.255220e-001 -1.869977e+001 5.416304e+000
168 -2.394380e-001 4.809809e-001 -1.577435e+001 5.001204e+000
169 -2.798035e-001 4.935081e-001 -1.632261e+001 4.978536e+000
170 -3.259996e-001 5.078448e-001 -1.698195e+001 4.951375e+000
171 -6.902552e-001 9.280742e-002 -1.493909e+001 1.070964e+001
172 -6.392111e-001 -1.078886e-001 -1.358586e+001 8.882311e+000
173 -3.596288e-002 -4.640371e-002 -1.496283e+001 9.482655e+000
174 -4.048724e-001 5.284223e-001 -1.818464e+001 5.125937e+000
175 -5.313225e-001 4.872390e-001 -1.964965e+001 6.852202e+000
176 -5.833249e-001 4.688288e-001 -2.014205e+001 7.802190e+000
177 -6.201957e-001 4.536467e-001 -2.040188e+001 8.615754e+000
178 -6.392111e-001 4.118329e-001 -1.990365e+001 9.411614e+000
179 -6.563099e-001 3.718350e-001 -1.929632e+001 1.008072e+001
180 -6.785534e-001 3.273479e-001 -1.860632e+001 1.076380e+001
181 -7.222839e-001 3.094926e-001 -1.839103e+001 1.164759e+001
182 -7.840714e-001 2.996066e-001 -1.820092e+001 1.311523e+001
183 -8.339050e-001 2.517401e-001 -1.688241e+001 1.407354e+001
184 -8.707757e-001 2.018561e-001 -1.548611e+001 1.453598e+001
185 -8.931201e-001 1.489458e-001 -1.412231e+001 1.436027e+001
186 -9.083022e-001 1.033996e-001 -1.307397e+001 1.404462e+001
187 -9.019974e-001 6.526783e-002 -1.255430e+001 1.339540e+001
188 -8.911530e-001 3.490366e-002 -1.227942e+001 1.281896e+001
189 -8.677494e-001 -5.204170e-017 -1.215800e+001 1.203241e+001
190 -8.155452e-001 -9.280742e-003 -1.269366e+001 1.131432e+001
191 -7.777666e-001 8.877232e-003 -1.329869e+001 1.109064e+001
192 -7.406940e-001 3.853526e-002 -1.398473e+001 1.093419e+001
193 -7.064965e-001 7.424594e-002 -1.465822e+001 1.079551e+001
194 -6.102088e-001 7.192575e-002 -1.509407e+001 9.768720e+000
195 -5.992917e-001 9.818509e-003 -1.462296e+001 9.406414e+000
196 -6.081166e-001 -4.313088e-002 -1.418421e+001 9.162493e+000
197 -6.276102e-001 -8.700696e-002 -1.376806e+001 8.965879e+000
198 -6.531323e-001 -2.157773e-001 -1.292311e+001 7.929386e+000
199 -5.788863e-001 -3.039443e-001 -1.345311e+001 6.795783e+000
200 -4.974781e-001 -3.130233e-001 -1.429320e+001 6.626204e+000
201 -4.345809e-001 -3.000101e-001 -1.487816e+001 6.798498e+000
202 -3.677494e-001 -2.412993e-001 -1.533496e+001 7.381543e+000
203 -3.503480e-001 -1.426914e-001 -1.526125e+001 7.965204e+000
204 -3.399072e-001 -2.204176e-002 -1.523661e+001 8.292288e+000
205 -2.886577e-001 3.316534e-002 -1.523772e+001 8.281624e+000
206 -2.300166e-001 6.248589e-002 -1.509900e+001 8.258316e+000
207 -1.567638e-001 3.026329e-002 -1.494671e+001 8.533120e+000
208 -9.169777e-002 -1.311409e-002 -1.493207e+001 8.985210e+000
209 -5.220418e-002 -3.712297e-002 -1.494856e+001 9.343578e+000
210 1.345882e-002 -2.789456e-002 -1.457801e+001 9.827619e+000
211 4.108880e-002 7.861882e-003 -1.407508e+001 9.829569e+000
212 6.234263e-002 3.536684e-002 -1.368863e+001 9.809015e+000
213 8.120650e-002 7.656613e-002 -1.321221e+001 9.607151e+000
214 7.014636e-002 1.073566e-001 -1.309731e+001 9.232423e+000
215 4.450221e-002 1.386994e-001 -1.314570e+001 8.771109e+000
216 1.116480e-002 1.794451e-001 -1.326736e+001 8.232829e+000
217 -2.772842e-002 2.309092e-001 -1.344556e+001 7.620961e+000
218 -6.686075e-002 2.838530e-001 -1.373419e+001 6.995339e+000
219 -7.656613e-002 3.631090e-001 -1.374982e+001 6.176085e+000
220 -1.075223e-001 4.146329e-001 -1.409692e+001 5.590779e+000
221 -1.416534e-001 4.471387e-001 -1.453006e+001 5.212805e+000
222 -1.679082e-001 4.721432e-001 -1.486337e+001 4.954773e+000
223 -2.157773e-001 4.779582e-001 -1.546916e+001 4.975322e+000
224 -3.886311e-001 5.249420e-001 -1.795004e+001 5.079586e+000
225 -4.640371e-001 5.092807e-001 -1.890299e+001 5.843646e+000
226 -2.589174e-001 4.870262e-001 -1.604457e+001 4.987626e+000
227 -3.020965e-001 5.004266e-001 -1.663814e+001 4.956583e+000
228 -3.515126e-001 5.157627e-001 -1.736811e+001 4.977196e+000
229 -6.740139e-001 1.113689e-001 -1.524557e+001 1.060296e+001
230 -6.508121e-001 -1.287703e-001 -1.336172e+001 8.762997e+000
231 -1.972158e-002 -5.568445e-002 -1.497610e+001 9.657500e+000
232 -4.211137e-001 5.319026e-001 -1.845204e+001 5.186279e+000
233 -4.849188e-001 4.988399e-001 -1.912290e+001 6.210520e+000
234 -5.554575e-001 4.803036e-001 -1.989959e+001 7.238401e+000
235 -5.987592e-001 4.624735e-001 -2.026074e+001 8.128996e+000
236 -6.305104e-001 4.437355e-001 -2.035854e+001 8.895453e+000
237 -6.449612e-001 3.945324e-001 -1.963868e+001 9.693250e+000
238 -6.638001e-001 3.568546e-001 -1.906974e+001 1.032558e+001
239 -6.907596e-001 3.145365e-001 -1.842116e+001 1.101709e+001
240 -7.430899e-001 3.061636e-001 -1.835445e+001 1.217908e+001
241 -8.060375e-001 2.894432e-001 -1.792288e+001 1.357136e+001
242 -8.493393e-001 2.308585e-001 -1.631980e+001 1.426850e+001
243 -8.816453e-001 1.833703e-001 -1.496303e+001 1.457903e+001
244 -8.994754e-001 1.298800e-001 -1.368824e+001 1.422594e+001
245 -9.101937e-001 8.821749e-002 -1.279289e+001 1.385574e+001
246 -8.974579e-001 5.255725e-002 -1.242568e+001 1.316880e+001
247 -8.851508e-001 2.320186e-002 -1.221389e+001 1.256749e+001
248 -8.532483e-001 -9.280742e-003 -1.223282e+001 1.173589e+001
249 -7.966811e-001 -6.254413e-003 -1.292018e+001 1.114519e+001
250 -7.652830e-001 1.886412e-002 -1.353893e+001 1.104364e+001
251 -7.267981e-001 5.104408e-002 -1.424323e+001 1.087473e+001
252 -6.566125e-001 1.125290e-001 -1.534912e+001 1.038355e+001
253 -5.929214e-001 4.804013e-002 -1.495884e+001 9.531180e+000
254 -6.028859e-001 -1.174693e-002 -1.444121e+001 9.318011e+000
255 -6.131090e-001 -6.090487e-002 -1.403417e+001 9.073727e+000
256 -6.560325e-001 -1.519722e-001 -1.317083e+001 8.565600e+000
257 -6.397912e-001 -2.517401e-001 -1.294820e+001 7.475655e+000
258 -5.450166e-001 -3.228589e-001 -1.378811e+001 6.548450e+000
259 -4.711490e-001 -3.075759e-001 -1.453661e+001 6.670504e+000
260 -4.112529e-001 -2.877030e-001 -1.507295e+001 6.949823e+000
261 -3.503480e-001 -2.093968e-001 -1.537659e+001 7.621212e+000
262 -3.486079e-001 -1.003480e-001 -1.522966e+001 8.125762e+000
263 -3.284654e-001 1.326151e-002 -1.526024e+001 8.304078e+000
264 -2.656150e-001 4.468671e-002 -1.520087e+001 8.274634e+000
265 -2.059417e-001 6.304852e-002 -1.501949e+001 8.296042e+000
266 -1.295269e-001 1.210532e-002 -1.492980e+001 8.701275e+000
267 -7.250580e-002 -2.552204e-002 -1.494308e+001 9.148060e+000
268 -7.424303e-003 -5.491978e-002 -1.491729e+001 9.770828e+000
269 2.502486e-002 -1.292675e-002 -1.436454e+001 9.839215e+000
270 4.998575e-002 1.937559e-002 -1.392630e+001 9.825151e+000
271 6.960557e-002 4.756381e-002 -1.353924e+001 9.775079e+000
272 8.323012e-002 9.136530e-002 -1.307985e+001 9.481144e+000
273 6.151109e-002 1.179108e-001 -1.311165e+001 9.072914e+000
274 3.327635e-002 1.524199e-001 -1.317106e+001 8.591907e+000
275 -2.687915e-003 1.970309e-001 -1.332421e+001 8.029906e+000
276 -4.259731e-002 2.510259e-001 -1.354984e+001 7.366498e+000
277 -7.656613e-002 3.080046e-001 -1.379019e+001 6.760381e+000
278 -8.172549e-002 3.900645e-001 -1.378914e+001 5.881845e+000
279 -1.218097e-001 4.282400e-001 -1.427212e+001 5.431323e+000
280 -1.526438e-001 4.576057e-001 -1.464617e+001 5.123589e+000
281 -1.809745e-001 4.779582e-001 -1.504084e+001 4.898322e+000
282 -3.683295e-001 5.205916e-001 -1.763637e+001 5.012038e+000
283 -4.350348e-001 5.295824e-001 -1.864825e+001 5.314303e+000
284 -2.345682e-001 4.794696e-001 -1.570766e+001 5.004828e+000
285 -2.742303e-001 4.917785e-001 -1.624606e+001 4.983631e+000
286 -3.196213e-001 5.058654e-001 -1.688648e+001 4.944420e+000
287 -6.943155e-001 8.816705e-002 -1.486079e+001 1.073315e+001
288 -6.363109e-001 -1.026682e-001 -1.364100e+001 8.909185e+000
289 -4.002320e-002 -4.408353e-002 -1.495985e+001 9.441503e+000
290 -4.008121e-001 5.275522e-001 -1.811945e+001 5.110480e+000
291 -5.220418e-001 4.895592e-001 -1.954670e+001 6.716060e+000
292 -5.777514e-001 4.711238e-001 -2.009703e+001 7.687951e+000
293 -6.159084e-001 4.554121e-001 -2.037858e+001 8.517486e+000
294 -6.374710e-001 4.182135e-001 -1.999569e+001 9.313028e+000
295 -6.540401e-001 3.763745e-001 -1.936441e+001 1.000402e+001
296 -6.756027e-001 3.332493e-001 -1.870145e+001 1.067997e+001
297 -7.159790e-001 3.105014e-001 -1.839973e+001 1.151582e+001
298 -7.758751e-001 3.009180e-001 -1.824236e+001 1.292364e+001
299 -8.283315e-001 2.592807e-001 -1.709554e+001 1.398869e+001
300 -8.664884e-001 2.076566e-001 -1.565621e+001 1.448974e+001
301 -8.908252e-001 1.558307e-001 -1.428243e+001 1.441004e+001
302 -9.065369e-001 1.086957e-001 -1.319256e+001 1.408647e+001
303 -9.036366e-001 6.985776e-002 -1.260204e+001 1.348496e+001
304 -8.924140e-001 3.843438e-002 -1.230725e+001 1.288930e+001
305 -8.712297e-001 4.640371e-003 -1.216757e+001 1.213808e+001
306 -8.230858e-001 -9.280742e-003 -1.260626e+001 1.139761e+001
307 -7.815495e-001 5.850903e-003 -1.322402e+001 1.110301e+001
308 -7.456118e-001 3.460103e-002 -1.389737e+001 1.095722e+001
309 -7.105568e-001 6.960557e-002 -1.457697e+001 1.081367e+001
310 -6.194896e-001 8.004640e-002 -1.513681e+001 9.883984e+000
311 -5.980176e-001 1.746283e-002 -1.468825e+001 9.434314e+000
312 -6.070704e-001 -3.685409e-002 -1.423369e+001 9.195296e+000
313 -6.247100e-001 -8.178654e-002 -1.382154e+001 8.988739e+000
314 -6.537123e-001 -2.030162e-001 -1.296611e+001 8.062085e+000
315 -5.910673e-001 -2.935035e-001 -1.334624e+001 6.925572e+000
316 -5.069858e-001 -3.149904e-001 -1.419513e+001 6.608977e+000
317 -4.418945e-001 -3.015233e-001 -1.481105e+001 6.770294e+000
318 -3.764501e-001 -2.505800e-001 -1.528982e+001 7.297573e+000
319 -3.503480e-001 -1.560325e-001 -1.527850e+001 7.905146e+000
320 -3.416473e-001 -3.770302e-002 -1.523043e+001 8.272983e+000
321 -2.966193e-001 2.918457e-002 -1.524720e+001 8.285073e+000
322 -2.371363e-001 5.892606e-002 -1.512364e+001 8.260868e+000
323 -1.665994e-001 3.682034e-002 -1.495677e+001 8.479266e+000
324 -9.926359e-002 -8.070211e-003 -1.492892e+001 8.924950e+000
325 -5.626450e-002 -3.480278e-002 -1.494675e+001 9.304036e+000
326 9.282196e-003 -3.329961e-002 -1.464741e+001 9.818907e+000
327 3.787601e-002 3.704156e-003 -1.413238e+001 9.832169e+000
328 5.987126e-002 3.216859e-002 -1.373657e+001 9.813729e+000
329 7.888631e-002 7.076566e-002 -1.327752e+001 9.642756e+000
330 7.276311e-002 1.041583e-001 -1.309329e+001 9.281785e+000
331 4.790398e-002 1.345417e-001 -1.313815e+001 8.831239e+000
332 1.558711e-002 1.740401e-001 -1.324515e+001 8.304018e+000
333 -2.272032e-002 2.241336e-001 -1.341817e+001 7.701702e+000
334 -6.200806e-002 2.772876e-001 -1.369627e+001 7.069545e+000
335 -7.656613e-002 3.520882e-001 -1.375691e+001 6.296377e+000
336 -1.023629e-001 4.097192e-001 -1.403519e+001 5.648052e+000
337 -1.376847e-001 4.433590e-001 -1.447862e+001 5.254499e+000
338 -1.648553e-001 4.692357e-001 -1.481840e+001 4.989246e+000
339 -2.088167e-001 4.779582e-001 -1.538327e+001 4.959504e+000
340 -3.845708e-001 5.240719e-001 -1.788684e+001 5.067930e+000
341 -4.582367e-001 5.133411e-001 -1.885328e+001 5.734164e+000
342 -2.540475e-001 4.855149e-001 -1.597628e+001 4.990410e+000
343 -2.965233e-001 4.986970e-001 -1.655835e+001 4.963119e+000
344 -3.451344e-001 5.137832e-001 -1.727046e+001 4.970632e+000
345 -6.780742e-001 1.067285e-001 -1.516986e+001 1.063147e+001
346 -6.479118e-001 -1.235499e-001 -1.341924e+001 8.795222e+000
347 -2.378190e-002 -5.336427e-002 -1.497275e+001 9.612129e+000
348 -4.170534e-001 5.310325e-001 -1.838411e+001 5.171515e+000
349 -5.034803e-001 4.941995e-001 -1.933640e+001 6.454737e+000
350 -5.666045e-001 4.757137e-001 -2.000234e+001 7.462456e+000
351 -6.073338e-001 4.589428e-001 -2.032393e+001 8.323083e+000
352 -6.339907e-001 4.309745e-001 -2.017990e+001 9.109709e+000
353 -6.495007e-001 3.854534e-001 -1.949967e+001 9.848876e+000
354 -6.697014e-001 3.450520e-001 -1.888873e+001 1.050674e+001
355 -7.033693e-001 3.125189e-001 -1.841132e+001 1.126117e+001
356 -7.594825e-001 3.035408e-001 -1.830843e+001 1.254544e+001
357 -8.171845e-001 2.743619e-001 -1.751555e+001 1.379608e+001
358 -8.579139e-001 2.192575e-001 -1.599223e+001 1.438862e+001
359 -8.862352e-001 1.696005e-001 -1.461483e+001 1.449791e+001
360 -9.030062e-001 1.192878e-001 -1.343508e+001 1.416398e+001
361 -9.069152e-001 7.903763e-002 -1.269817e+001 1.366753e+001
362 -8.949359e-001 4.549581e-002 -1.236601e+001 1.302887e+001
363 -8.781903e-001 1.392111e-002 -1.218885e+001 1.235171e+001
364 -8.381671e-001 -9.280742e-003 -1.242471e+001 1.156674e+001
365 -7.891153e-001 -2.017553e-004 -1.307362e+001 1.112536e+001
366 -7.554474e-001 2.673257e-002 -1.371963e+001 1.100172e+001
367 -7.186775e-001 6.032483e-002 -1.441181e+001 1.084640e+001
368 -6.380510e-001 9.628770e-002 -1.523419e+001 1.012681e+001
369 -5.954695e-001 3.275148e-002 -1.482150e+001 9.485390e+000
370 -6.049782e-001 -2.430051e-002 -1.433531e+001 9.258602e+000
371 -6.189095e-001 -7.134571e-002 -1.392831e+001 9.032060e+000
372 -6.548724e-001 -1.774942e-001 -1.306297e+001 8.319679e+000
373 -6.154292e-001 -2.726218e-001 -1.313953e+001 7.194639e+000
374 -5.260012e-001 -3.189246e-001 -1.399494e+001 6.577134e+000
375 -4.565217e-001 -3.045496e-001 -1.467479e+001 6.719334e+000
376 -3.938515e-001 -2.691415e-001 -1.518870e+001 7.124482e+000
377 -3.503480e-001 -1.827146e-001 -1.532136e+001 7.771766e+000
378 -3.451276e-001 -6.902552e-002 -1.522527e+001 8.213261e+000
379 -3.125423e-001 2.122304e-002 -1.525877e+001 8.293684e+000
380 -2.513756e-001 5.180638e-002 -1.516651e+001 8.267021e+000
381 -1.862706e-001 4.993443e-002 -1.498378e+001 8.381198e+000
382 -1.143952e-001 2.017553e-003 -1.492657e+001 8.809580e+000
383 -6.438515e-002 -3.016241e-002 -1.494394e+001 9.226176e+000
384 9.289465e-004 -4.410969e-002 -1.478418e+001 9.798076e+000
385 3.145044e-002 -4.611296e-003 -1.424792e+001 9.835715e+000
386 5.492850e-002 2.577209e-002 -1.383175e+001 9.821010e+000
387 7.424594e-002 5.916473e-002 -1.340866e+001 9.711004e+000
